entity_id,comment,model_name,sentiment_class,sentiment_name,confidence_score,inference_time_ms
do_1137277348012195841200,Good one,google/muril-base-cased,1,neutral,0.5016425251960754,27.14543044567108
do_1137277348012195841200,Financial Effects of Minor Penalties is not functioning,google/muril-base-cased,1,neutral,0.501634955406189,27.14543044567108
do_1137277348012195841200,good session ,google/muril-base-cased,1,neutral,0.5016319751739502,27.14543044567108
do_1137277348012195841200,"despite completing the 17min training and assessment, I m not able to generate Certificate. plz help",google/muril-base-cased,1,neutral,0.5017285346984863,28.25722098350525
do_1137277348012195841200,same problem with me.. completed video 2 times and done assessment. unable to generate certificate.,google/muril-base-cased,1,neutral,0.5017138123512268,28.25722098350525
do_1137277348012195841200,very good,google/muril-base-cased,1,neutral,0.5015025734901428,28.25722098350525
do_1137277348012195841200,good session ,google/muril-base-cased,1,neutral,0.5016319751739502,28.25722098350525
do_1137277348012195841200,Financial Effects of Minor Penalties is not functioning,google/muril-base-cased,1,neutral,0.501634955406189,28.25722098350525
do_1137277348012195841200,now working and it's a good session ,google/muril-base-cased,1,neutral,0.5016146302223206,28.25722098350525
do_1137277348012195841200,jay hind ,google/muril-base-cased,1,neutral,0.5015244483947754,28.25722098350525
do_1137277348012195841200,jay hind ,google/muril-base-cased,1,neutral,0.5015244483947754,28.25722098350525
do_1137277348012195841200,👍,google/muril-base-cased,1,neutral,0.5016810894012451,28.25722098350525
do_1137277348012195841200,not working properly ,google/muril-base-cased,1,neutral,0.501619279384613,28.25722098350525
do_1137277348012195841200,only 17 min video,google/muril-base-cased,1,neutral,0.5016197562217712,28.25722098350525
do_1137277348012195841200,very improper ,google/muril-base-cased,1,neutral,0.501524806022644,28.25722098350525
do_1137277348012195841200,certificate generated today,google/muril-base-cased,1,neutral,0.5016538500785828,28.25722098350525
do_1137277348012195841200,This content is not streaming. Please try to sort it out.,google/muril-base-cased,1,neutral,0.5016990900039673,28.25722098350525
do_1137277348012195841200,There is no content..I have done assesment...please rectify it and give permission to complete the course.,google/muril-base-cased,1,neutral,0.5017194151878357,28.25722098350525
do_1137277348012195841200,arun,google/muril-base-cased,1,neutral,0.501671314239502,28.25722098350525
do_1137277348012195841200,not working..pl check,google/muril-base-cased,1,neutral,0.5016371011734009,40.16612470149994
do_1137277348012195841200,Video not play. Pls check.,google/muril-base-cased,1,neutral,0.501626193523407,40.16612470149994
do_1137277348012195841200,Ok,google/muril-base-cased,1,neutral,0.5015583038330078,40.16612470149994
do_1137277348012195841200,100,google/muril-base-cased,1,neutral,0.5016382336616516,40.16612470149994
do_1137277348012195841200,🙂🙂🙂🙂🙂🙂,google/muril-base-cased,1,neutral,0.5016810894012451,40.16612470149994
do_1137277348012195841200,well explained ,google/muril-base-cased,1,neutral,0.5015968680381775,40.16612470149994
do_1137277348012195841200,After Minor not able to access Major penalties content!!,google/muril-base-cased,1,neutral,0.5016950368881226,40.16612470149994
do_1137277348012195841200,well explained ,google/muril-base-cased,1,neutral,0.5015968680381775,40.16612470149994
do_1137277348012195841200,ok,google/muril-base-cased,1,neutral,0.5015933513641357,40.16612470149994
do_1137277348012195841200,not able to access major penalty and non submission of assessment,google/muril-base-cased,1,neutral,0.5016381144523621,40.16612470149994
do_1137277348012195841200,very informative course,google/muril-base-cased,1,neutral,0.5016462206840515,40.16612470149994
do_1137277348012195841200,✌️,google/muril-base-cased,1,neutral,0.5016810894012451,40.16612470149994
do_1137277348012195841200,50% is not playing ,google/muril-base-cased,1,neutral,0.5016600489616394,40.16612470149994
do_1137277348012195841200,outstanding teaching,google/muril-base-cased,1,neutral,0.5016490817070007,40.16612470149994
do_1137277348012195841200,"enroll this topic but only 50% progress shown, next video not available. ",google/muril-base-cased,1,neutral,0.5017361044883728,40.16612470149994
do_1137277348012195841200,only 17 mnts video. 50% completed. please upload the next video,google/muril-base-cased,1,neutral,0.5016736388206482,40.16612470149994
do_1137277348012195841200,only one video is available. next video for increment withholding is not available.,google/muril-base-cased,1,neutral,0.5017665028572083,28.827592730522156
do_1137277348012195841200,questions after 2 nd are not displayed,google/muril-base-cased,1,neutral,0.5016647577285767,28.827592730522156
do_1137277348012195841200,good ,google/muril-base-cased,1,neutral,0.501631498336792,28.827592730522156
do_1137277348012195841200,NICE INFORMATION.... CLARIFICATION REQUIRED FOR Q3,google/muril-base-cased,1,neutral,0.5015886425971985,28.827592730522156
do_1137277348012195841200,Very useful ,google/muril-base-cased,1,neutral,0.5015416741371155,28.827592730522156
do_1137277348012195841200,Good ,google/muril-base-cased,1,neutral,0.5016448497772217,28.827592730522156
do_1137277348012195841200,Certficat,google/muril-base-cased,1,neutral,0.5016608238220215,28.827592730522156
do_1137277348012195841200,👍,google/muril-base-cased,1,neutral,0.5016810894012451,28.827592730522156
do_1137277348012195841200,good ,google/muril-base-cased,1,neutral,0.501631498336792,28.827592730522156
do_1137277348012195841200,The course is presented very well,google/muril-base-cased,1,neutral,0.5017086863517761,28.827592730522156
do_1137277348012195841200,👍,google/muril-base-cased,1,neutral,0.5016810894012451,28.827592730522156
do_1137277348012195841200,good,google/muril-base-cased,1,neutral,0.501631498336792,28.827592730522156
do_1137277348012195841200,EXCELLENT,google/muril-base-cased,1,neutral,0.5015947818756104,28.827592730522156
do_1137277348012195841200,I am unable to complete the task ,google/muril-base-cased,1,neutral,0.5016791224479675,28.827592730522156
do_1137277348012195841200,though i have completed listening and attending assessment it's still showing as not completed ,google/muril-base-cased,1,neutral,0.5015584826469421,28.827592730522156
do_1137277348012195841200,Well explained with example ,google/muril-base-cased,1,neutral,0.5016508102416992,28.827592730522156
do_1137277348012195841200,Good training,google/muril-base-cased,1,neutral,0.5016923546791077,26.904642581939697
do_1137277348012195841200,good,google/muril-base-cased,1,neutral,0.501631498336792,26.904642581939697
do_1137277348012195841200,Goodinformation,google/muril-base-cased,1,neutral,0.501703679561615,26.904642581939697
do_1137277348012195841200,Very useful.,google/muril-base-cased,1,neutral,0.5016595721244812,26.904642581939697
do_1137277348012195841200,useful,google/muril-base-cased,1,neutral,0.5015866756439209,26.904642581939697
do_1137277348012195841200,"not able to complete the course, even after repeated attempts",google/muril-base-cased,1,neutral,0.5016893744468689,26.904642581939697
do_1137277348012195841200,wonderful session ,google/muril-base-cased,1,neutral,0.5016517639160156,26.904642581939697
do_1137277348012195841200,Remaining content not opening ,google/muril-base-cased,1,neutral,0.5016384720802307,26.904642581939697
do_1137277348012195841200,I have completed the video and Assessment thrice but progress is shown as 50% only.,google/muril-base-cased,1,neutral,0.5017024874687195,26.904642581939697
do_1137277348012195841200,Every time progress showing 50%,google/muril-base-cased,1,neutral,0.5016511082649231,26.904642581939697
do_1137277348012195841200,very useful ,google/muril-base-cased,1,neutral,0.5015175938606262,26.904642581939697
do_1137277348012195841200,good,google/muril-base-cased,1,neutral,0.501631498336792,26.904642581939697
do_1137277348012195841200,good ,google/muril-base-cased,1,neutral,0.501631498336792,26.904642581939697
do_1137277348012195841200,I have completed the course 2 times it is still showing 50 percent ,google/muril-base-cased,1,neutral,0.5016506314277649,26.904642581939697
do_1137277348012195841200,प्रवीण कुमार सिंह ,google/muril-base-cased,1,neutral,0.5016610026359558,26.904642581939697
do_1137277348012195841200,deep ,google/muril-base-cased,1,neutral,0.5015705823898315,26.904642581939697
do_1137277348012195841200,Very very nice course.,google/muril-base-cased,1,neutral,0.5017234683036804,32.5198769569397
do_1137277348012195841200,Course describes the financial effect of each of the five minor penalties listed under the rule 11 of CCS CCA Rules 1965.,google/muril-base-cased,1,neutral,0.5018115639686584,32.5198769569397
do_1137277348012195841200,Very good.,google/muril-base-cased,1,neutral,0.5016805529594421,32.5198769569397
do_1137277348012195841200,excellent,google/muril-base-cased,1,neutral,0.5016394853591919,32.5198769569397
do_1137277348012195841200,good ,google/muril-base-cased,1,neutral,0.501631498336792,32.5198769569397
do_1137277348012195841200,very nice ,google/muril-base-cased,1,neutral,0.5015938878059387,32.5198769569397
do_1137277348012195841200,Content not responding properly. System issue,google/muril-base-cased,1,neutral,0.5017213821411133,32.5198769569397
do_1137277348012195841200,nice information on penalties of a Govermnent employee and effects there on,google/muril-base-cased,1,neutral,0.5016493201255798,32.5198769569397
do_1137277348012195841200,the video isn't showing completion tick even though I have watched the full video and also answered all the quiz.  it is still showing resume. ,google/muril-base-cased,1,neutral,0.5017551779747009,32.5198769569397
do_1137277348012195841200,the video isn't showing completion tick after even though I have watched the full video and also complete the assessment.I am unable to download the certificate. There is some technical issue pls check and correct.,google/muril-base-cased,1,neutral,0.5017133355140686,32.5198769569397
do_1137277348012195841200,it is a a very important course for any government servant so that they can work sincerely to the government as being public servent ,google/muril-base-cased,1,neutral,0.5016951560974121,32.5198769569397
do_1137277348012195841200,nice it is,google/muril-base-cased,1,neutral,0.5016329884529114,32.5198769569397
do_1137277348012195841200,good,google/muril-base-cased,1,neutral,0.501631498336792,32.5198769569397
do_1137277348012195841200,good,google/muril-base-cased,1,neutral,0.501631498336792,32.5198769569397
do_1137277348012195841200,Good course ,google/muril-base-cased,1,neutral,0.5016874670982361,32.5198769569397
do_1137277348012195841200,Good 👍,google/muril-base-cased,1,neutral,0.5016642212867737,32.5198769569397
do_1137277348012195841200,good.,google/muril-base-cased,1,neutral,0.5016921758651733,43.02668571472168
do_1137277348012195841200,"I have watched the entire video 4-5 times, but the tick mark is not showing  on the video.",google/muril-base-cased,1,neutral,0.5017285346984863,43.02668571472168
do_1137277348012195841200,No,google/muril-base-cased,1,neutral,0.5016263127326965,43.02668571472168
do_1137277348012195841200,This course watched so many time but course not completed pls guide me how to complete ,google/muril-base-cased,1,neutral,0.501651406288147,43.02668571472168
do_1137277348012195841200,"I have attended this course but it is not showing completed, please guide for the same",google/muril-base-cased,1,neutral,0.5016413927078247,43.02668571472168
do_1137277348012195841200,attended in full but not showing completed,google/muril-base-cased,1,neutral,0.5016375184059143,43.02668571472168
do_1137277348012195841200,good ,google/muril-base-cased,1,neutral,0.501631498336792,43.02668571472168
do_1137277348012195841200,knowledgable..,google/muril-base-cased,1,neutral,0.501755952835083,43.02668571472168
do_1137277348012195841200,very much useful to all the employees ,google/muril-base-cased,1,neutral,0.5017091035842896,43.02668571472168
do_1137277348012195841200,I also attended full but showing 50%. not completed showing ,google/muril-base-cased,1,neutral,0.5016486048698425,43.02668571472168
do_1137277348012195841200,good,google/muril-base-cased,1,neutral,0.501631498336792,43.02668571472168
do_1137277348012195841200,I completed full course but showing 50%,google/muril-base-cased,1,neutral,0.5016173124313354,43.02668571472168
do_1137277348012195841200,good ,google/muril-base-cased,1,neutral,0.501631498336792,43.02668571472168
do_1137277348012195841200,Good item,google/muril-base-cased,1,neutral,0.5015875697135925,43.02668571472168
do_1137277348012195841200,good information,google/muril-base-cased,1,neutral,0.5016112327575684,43.02668571472168
do_1137277348012195841200,good ,google/muril-base-cased,1,neutral,0.501631498336792,43.02668571472168
do_1137277348012195841200,Branch post master ,google/muril-base-cased,1,neutral,0.5016588568687439,28.642669320106506
do_1137277348012195841200,course is not running,google/muril-base-cased,1,neutral,0.5016574859619141,28.642669320106506
do_1137277348012195841200,good ,google/muril-base-cased,1,neutral,0.501631498336792,28.642669320106506
do_1137277348012195841200,Hindi me send kijiye please ,google/muril-base-cased,1,neutral,0.5015503764152527,28.642669320106506
do_1137277348012195841200,I have completed this course long back. It is stll showing 50% completed. Pl rectify the error.,google/muril-base-cased,1,neutral,0.5015535354614258,28.642669320106506
do_1137277348012195841200,unable to  complete the course due to technical problem in course,google/muril-base-cased,1,neutral,0.5016911029815674,28.642669320106506
do_1143329470620631041396,good ,google/muril-base-cased,1,neutral,0.501631498336792,28.642669320106506
do_1143329470620631041396,Good ,google/muril-base-cased,1,neutral,0.5016448497772217,28.642669320106506
do_1143329470620631041396,Informative and knowlegable information about GeM Portal,google/muril-base-cased,1,neutral,0.5017423033714294,28.642669320106506
do_1143329470620631041396,ok,google/muril-base-cased,1,neutral,0.5015933513641357,28.642669320106506
do_1143329470620631041396,👍🇮🇳👍,google/muril-base-cased,1,neutral,0.5016810894012451,28.642669320106506
do_1143329470620631041396,good,google/muril-base-cased,1,neutral,0.501631498336792,28.642669320106506
do_1143329470620631041396,ok,google/muril-base-cased,1,neutral,0.5015933513641357,28.642669320106506
do_1143329470620631041396,ok,google/muril-base-cased,1,neutral,0.5015933513641357,28.642669320106506
do_1143329470620631041396,ok,google/muril-base-cased,1,neutral,0.5015933513641357,28.642669320106506
do_1143329470620631041396,show error 502 ,google/muril-base-cased,1,neutral,0.5016188621520996,28.642669320106506
do_1143329470620631041396,502 show error ,google/muril-base-cased,1,neutral,0.5016339421272278,27.65074372291565
do_1143329470620631041396,502 bad gateway please help ,google/muril-base-cased,1,neutral,0.501587450504303,27.65074372291565
do_1143329470620631041396,good ,google/muril-base-cased,1,neutral,0.501631498336792,27.65074372291565
do_1143329470620631041396,nice!,google/muril-base-cased,1,neutral,0.5016999840736389,27.65074372291565
do_1143329470620631041396,😀 good ,google/muril-base-cased,1,neutral,0.501704752445221,27.65074372291565
do_1143329470620631041396,good,google/muril-base-cased,1,neutral,0.501631498336792,27.65074372291565
do_1143329470620631041396,good ,google/muril-base-cased,1,neutral,0.501631498336792,27.65074372291565
do_1143329470620631041396,Good Knowledge 👍,google/muril-base-cased,1,neutral,0.5016683340072632,27.65074372291565
do_1143329470620631041396,good,google/muril-base-cased,1,neutral,0.501631498336792,27.65074372291565
do_1143329470620631041396,Good ,google/muril-base-cased,1,neutral,0.5016448497772217,27.65074372291565
do_1143329470620631041396,good ,google/muril-base-cased,1,neutral,0.501631498336792,27.65074372291565
do_1143329470620631041396,good ,google/muril-base-cased,1,neutral,0.501631498336792,27.65074372291565
do_1143329470620631041396,Short and concise yet imparts good knowledge. ,google/muril-base-cased,1,neutral,0.5016886591911316,27.65074372291565
do_1143329470620631041396,;olikikunm,google/muril-base-cased,1,neutral,0.5017417073249817,27.65074372291565
do_1143329470620631041396,"very very important for our knowledge getharing, thank you...",google/muril-base-cased,1,neutral,0.5016618967056274,27.65074372291565
do_1143329470620631041396,very imortant for knowledge your..........................,google/muril-base-cased,1,neutral,0.5016736388206482,27.65074372291565
do_1143329470620631041396,nice ,google/muril-base-cased,1,neutral,0.5016236901283264,27.198240160942078
do_1143329470620631041396,knowledgeable,google/muril-base-cased,1,neutral,0.5016253590583801,27.198240160942078
do_1143329470620631041396,"Important , useful and informative.",google/muril-base-cased,1,neutral,0.5017248392105103,27.198240160942078
do_1143329470620631041396,Hip Hip Hurray ,google/muril-base-cased,1,neutral,0.5014702081680298,27.198240160942078
do_1143329470620631041396,👍,google/muril-base-cased,1,neutral,0.5016810894012451,27.198240160942078
do_1143329470620631041396,good ,google/muril-base-cased,1,neutral,0.501631498336792,27.198240160942078
do_1143329470620631041396,good ,google/muril-base-cased,1,neutral,0.501631498336792,27.198240160942078
do_1143329470620631041396,good course ,google/muril-base-cased,1,neutral,0.5016710758209229,27.198240160942078
do_1143329470620631041396,super information,google/muril-base-cased,1,neutral,0.5016555190086365,27.198240160942078
do_1143329470620631041396,knowledge full ,google/muril-base-cased,1,neutral,0.501534104347229,27.198240160942078
do_1143329470620631041396,Your course is very good. I Learnt many New things. thankyou very much. दीपक चन्द उप निरीक्षक उत्तर प्रदेश पुलिस ,google/muril-base-cased,1,neutral,0.501731812953949,27.198240160942078
do_1143329470620631041396,very very nice ,google/muril-base-cased,1,neutral,0.5016115307807922,27.198240160942078
do_1143329470620631041396,very Nice 👌,google/muril-base-cased,1,neutral,0.5016542673110962,27.198240160942078
do_1143329470620631041396,good,google/muril-base-cased,1,neutral,0.501631498336792,27.198240160942078
do_113569958119809024135,what to do,google/muril-base-cased,1,neutral,0.501567542552948,27.198240160942078
do_113569958119809024135,फिनिश नहीं हो रहा ,google/muril-base-cased,1,neutral,0.5015971064567566,27.198240160942078
do_113569958119809024135,"I unable to complete, after several times tried also",google/muril-base-cased,1,neutral,0.5016922950744629,26.751086115837097
do_113569958119809024135,"There is technical problem with content, as it is not allowing to complete or finish after references slide",google/muril-base-cased,1,neutral,0.5016838908195496,26.751086115837097
do_114094402308440064114_rc,good,google/muril-base-cased,1,neutral,0.501631498336792,26.751086115837097
do_114094402308440064114_rc,good,google/muril-base-cased,1,neutral,0.501631498336792,26.751086115837097
do_114094402308440064114_rc,thanks,google/muril-base-cased,1,neutral,0.5015788078308105,26.751086115837097
do_114094402308440064114_rc,nice,google/muril-base-cased,1,neutral,0.5016236901283264,26.751086115837097
do_114094402308440064114_rc,xlent,google/muril-base-cased,1,neutral,0.5016121864318848,26.751086115837097
do_114094402308440064114_rc,very nice course for all,google/muril-base-cased,1,neutral,0.5016071200370789,26.751086115837097
do_114094402308440064114_rc,ok,google/muril-base-cased,1,neutral,0.5015933513641357,26.751086115837097
do_114094402308440064114_rc,good one,google/muril-base-cased,1,neutral,0.5016300678253174,26.751086115837097
do_114094402308440064114_rc,nn,google/muril-base-cased,1,neutral,0.5015937685966492,26.751086115837097
do_114094402308440064114_rc,OKAY,google/muril-base-cased,1,neutral,0.5016157031059265,26.751086115837097
do_114094402308440064114_rc,good,google/muril-base-cased,1,neutral,0.501631498336792,26.751086115837097
do_114094402308440064114_rc,nice course,google/muril-base-cased,1,neutral,0.5016681551933289,26.751086115837097
do_114094402308440064114_rc,Good information about procurement,google/muril-base-cased,1,neutral,0.5017091035842896,26.751086115837097
do_114094402308440064114_rc,good,google/muril-base-cased,1,neutral,0.501631498336792,26.751086115837097
do_114094402308440064114_rc,good,google/muril-base-cased,1,neutral,0.501631498336792,26.82708203792572
do_114094402308440064114_rc,Excellent ,google/muril-base-cased,1,neutral,0.5016596913337708,26.82708203792572
do_114094402308440064114_rc,very good,google/muril-base-cased,1,neutral,0.5015025734901428,26.82708203792572
do_114094402308440064114_rc,good,google/muril-base-cased,1,neutral,0.501631498336792,26.82708203792572
do_114094402308440064114_rc,good knowledge sharing,google/muril-base-cased,1,neutral,0.5015856623649597,26.82708203792572
do_114094402308440064114_rc,PPT sharing not visible,google/muril-base-cased,1,neutral,0.5016182065010071,26.82708203792572
do_114094402308440064114_rc,PPT not visible,google/muril-base-cased,1,neutral,0.5015931129455566,26.82708203792572
do_114094402308440064114_rc,done,google/muril-base-cased,1,neutral,0.5016348361968994,26.82708203792572
do_114094402308440064114_rc,Its good,google/muril-base-cased,1,neutral,0.5015785098075867,26.82708203792572
do_114094402308440064114_rc,so good,google/muril-base-cased,1,neutral,0.5015742182731628,26.82708203792572
do_114094402308440064114_rc,clear,google/muril-base-cased,1,neutral,0.5015259981155396,26.82708203792572
do_114094402308440064114_rc,Excellent,google/muril-base-cased,1,neutral,0.5016596913337708,26.82708203792572
do_114094402308440064114_rc,Refreshing ,google/muril-base-cased,1,neutral,0.5015276670455933,26.82708203792572
do_114094402308440064114_rc,It is very usefull,google/muril-base-cased,1,neutral,0.5015583038330078,26.82708203792572
do_114094402308440064114_rc,Excellent,google/muril-base-cased,1,neutral,0.5016596913337708,26.82708203792572
do_114094402308440064114_rc,EXCELLENT CONTENT👍,google/muril-base-cased,1,neutral,0.5016865730285645,26.82708203792572
do_114094402308440064114_rc,EXCELLENT CONTENT👍,google/muril-base-cased,1,neutral,0.5016865730285645,25.992974638938904
do_114094402308440064114_rc,Useful spelling wrong sir,google/muril-base-cased,1,neutral,0.5016474723815918,25.992974638938904
do_114094402308440064114_rc,excellent,google/muril-base-cased,1,neutral,0.5016394853591919,25.992974638938904
do_114094402308440064114_rc,it is very useful course,google/muril-base-cased,1,neutral,0.5016340613365173,25.992974638938904
do_114094402308440064114_rc,👍,google/muril-base-cased,1,neutral,0.5016810894012451,25.992974638938904
do_114094402308440064114_rc,👍,google/muril-base-cased,1,neutral,0.5016810894012451,25.992974638938904
do_114094402308440064114_rc,👍😀,google/muril-base-cased,1,neutral,0.5016810894012451,25.992974638938904
do_114094402308440064114_rc,👍😀,google/muril-base-cased,1,neutral,0.5016810894012451,25.992974638938904
do_114094402308440064114_rc,👍,google/muril-base-cased,1,neutral,0.5016810894012451,25.992974638938904
do_114094402308440064114_rc,good,google/muril-base-cased,1,neutral,0.501631498336792,25.992974638938904
do_114094402308440064114_rc,👍,google/muril-base-cased,1,neutral,0.5016810894012451,25.992974638938904
do_114094402308440064114_rc,👍,google/muril-base-cased,1,neutral,0.5016810894012451,25.992974638938904
do_114094402308440064114_rc,👍,google/muril-base-cased,1,neutral,0.5016810894012451,25.992974638938904
do_114094402308440064114_rc,👍,google/muril-base-cased,1,neutral,0.5016810894012451,25.992974638938904
do_114094402308440064114_rc,Excellet study material,google/muril-base-cased,1,neutral,0.5016340613365173,25.992974638938904
do_114094402308440064114_rc,very nice ,google/muril-base-cased,1,neutral,0.5015938878059387,25.992974638938904
do_114094402308440064114_rc,vry  helpfull,google/muril-base-cased,1,neutral,0.5014798045158386,30.898824334144592
do_114094402308440064114_rc,excellent material,google/muril-base-cased,1,neutral,0.5016741752624512,30.898824334144592
do_114094402308440064114_rc,Helpful materia,google/muril-base-cased,1,neutral,0.501591145992279,30.898824334144592
do_114094402308440064114_rc,good material,google/muril-base-cased,1,neutral,0.5016335248947144,30.898824334144592
do_114094402308440064114_rc,ok,google/muril-base-cased,1,neutral,0.5015933513641357,30.898824334144592
do_114094402308440064114_rc,Helpful materia,google/muril-base-cased,1,neutral,0.501591145992279,30.898824334144592
do_114094402308440064114_rc,video is not full sccree,google/muril-base-cased,1,neutral,0.501632571220398,30.898824334144592
do_114094402308440064114_rc,"video should be full screen , it is very uneasy to see  and poor module",google/muril-base-cased,1,neutral,0.50169438123703,30.898824334144592
do_114094402308440064114_rc,"poor video and audio, need PDF also",google/muril-base-cased,1,neutral,0.5017375946044922,30.898824334144592
do_114094402308440064114_rc,Excellent information and good presentation of the topic . This presentation shall be very use full for executive working in MM section/ and is  valuable information about ,google/muril-base-cased,1,neutral,0.5018090009689331,30.898824334144592
do_114094402308440064114_rc,exellent,google/muril-base-cased,1,neutral,0.5016523003578186,30.898824334144592
do_114094402308440064114_rc,Video should be full screen & poor audio,google/muril-base-cased,1,neutral,0.5016554594039917,30.898824334144592
do_114094402308440064114_rc,Poor audio & video should be full screen,google/muril-base-cased,1,neutral,0.501643180847168,30.898824334144592
do_114094402308440064114_rc,Poor audio & video should be full screen,google/muril-base-cased,1,neutral,0.501643180847168,30.898824334144592
do_114094402308440064114_rc,you can zoom video by control + mouse wheel,google/muril-base-cased,1,neutral,0.5016857385635376,30.898824334144592
do_114094402308440064114_rc,good accessing technology,google/muril-base-cased,1,neutral,0.5017915964126587,30.898824334144592
do_114094402308440064114_rc,good,google/muril-base-cased,1,neutral,0.501631498336792,28.420329093933105
do_114094402308440064114_rc,good vedio,google/muril-base-cased,1,neutral,0.501549243927002,28.420329093933105
do_114094402308440064114_rc,good,google/muril-base-cased,1,neutral,0.501631498336792,28.420329093933105
do_114094402308440064114_rc,very much useful,google/muril-base-cased,1,neutral,0.5015866160392761,28.420329093933105
